"","h1","h2","h3","h4"
"t=338",0.877451875091521,0.571668648565868,1.93940405594728,1.72530197743232
"t=339",0.564247234256477,1.59707211180637,1.66571260001051,0.865800711013254
"t=340",1.72449513883459,1.61034463682854,0.896920678248481,0.961914592348431
"t=341",1.16516099922128,0.908542618877342,1.042624854235,0.740244385716524
"t=342",1.00020860433293,0.997598211672356,0.73761929125315,1.0064930583002
"t=343",0.989131833814005,0.652890673500308,0.986091298537305,0.859756446905362
"t=344",0.623723138996761,0.976567195393305,0.870975470991273,0.780344266286257
"t=345",0.969333110256176,0.851484484736489,0.747035289644883,0.959677869383423
"t=346",0.809068588695504,0.775582339567093,0.984108556467461,0.920259013857503
"t=347",0.781782932981246,1.03277947967661,0.926089110598751,1.32009514102845
"t=348",0.93975593588546,0.875026231188965,1.32244220610485,1.23406425215155
"t=349",0.869094059087494,1.31596321749839,1.20956747513825,1.76817839248486
"t=350",1.25240205449815,1.19954821775375,1.80843526924381,1.85380909723553
"t=351",1.12765347483773,1.77936120402009,1.75096321924953,1.57951959759529
"t=352",1.70231551907975,1.9306349226001,1.5581533363921,1.60741241977464
"t=353",1.90547886841142,1.53002087065658,1.68104960349388,1.72411876177475
"t=354",1.53627441350953,1.76680063685432,1.76301603733499,1.88747022700983
"t=355",1.72584945142252,1.74258546648477,1.85928203706003,2.15759064474586
"t=356",1.64140816003835,1.78719734809261,2.20744248536453,2.11384549218823
"t=357",1.81135408566031,2.21286239427138,2.11227324304801,1.9989953739719
"t=358",2.2032456158602,2.03037195342443,1.90162145150059,2.53839314807292
"t=359",1.91584170550354,1.93512675468242,2.50703012543796,2.86021010345832
"t=360",1.91703679356381,2.49299454556258,2.81853506069128,3.97365354577888
"t=361",2.60477262490492,2.99795374956851,4.28816065034444,NA
"t=362",2.78533364990395,4.25926451163119,NA,NA
"t=363",2.98142854357186,NA,NA,NA
