"","h1","h2","h3","h4"
"t=326",1.65153976838974,1.68481599448213,1.96887345953793,1.66606632498039
"t=327",1.76022376254153,3.19324325556601,2.0121063258701,1.27509498555544
"t=328",2.52610780512351,2.01440983080873,1.26124981005383,4.90288464439146
"t=329",1.4083116276968,1.40954359726176,3.98349353155485,0.937059894665765
"t=330",1.2816461013488,2.52888120818987,0.852415271870834,0.819283787959066
"t=331",2.45350499232939,0.769734208533402,0.849381614940636,1.41014336047215
"t=332",0.701948945336799,0.898823108368857,1.21825583671366,1.05253679181257
"t=333",0.961798248555189,1.27293040846703,1.04734871712077,1.02634517954683
"t=334",1.14484568102731,1.06731431373081,1.09870532947939,0.732339954787522
"t=335",0.993984050636523,1.03052128053418,0.743274694534392,0.933679352582716
"t=336",1.00969255515105,0.812502994947789,0.849960649750101,0.59324085143156
"t=337",0.87903545621089,0.82306207600356,0.592942386625639,1.81828747080732
"t=338",0.909995699529524,0.570390956269928,2.00821657619152,1.67700909160073
"t=339",0.571457256377773,1.6048428968333,1.62032547988802,0.82280220644316
"t=340",1.72154378691059,1.57406863073567,0.812639128861044,0.965733352201636
"t=341",1.26653145328109,0.889760148282362,1.02204220069099,0.738727080099505
"t=342",0.934787223173882,0.968030621512352,0.73552481928509,1.03085146047698
"t=343",0.969764165807996,0.6692352406139,0.99622182601951,0.824911256640573
"t=344",0.658220079163104,0.954253060389877,0.826622694455229,0.768422530829034
"t=345",0.960386958638519,0.812411671415369,0.741676352241933,0.952299782474119
"t=346",0.748727466263389,0.731253328136635,0.950829851599355,0.921499524461643
"t=347",0.716388427409706,0.997702370986786,0.917082383816597,1.30439357328041
"t=348",0.945908535448544,0.873489824089438,1.29649685532979,1.21240266711747
"t=349",0.868038259004321,1.2851967446686,1.20754736292255,1.72522333385571
"t=350",1.22703752966941,1.19692875230383,1.753066731207,1.83114659477743
"t=351",1.13931512023912,1.7614720780639,1.7676908168703,1.57065277577199
"t=352",1.6889029717646,1.94290302030398,1.55182613199206,1.57746433186707
"t=353",1.90636561115138,1.50651816755796,1.64688774514673,1.69076896656569
"t=354",1.51858948896501,1.73670363681306,1.72823453430016,1.8622845646016
"t=355",1.71258581402645,1.71364520330222,1.84076908153059,2.1819531109984
"t=356",1.60127467463255,1.76882756426987,2.25998040073691,2.16885392127017
"t=357",1.79266236881758,2.26531637431091,2.16284121003963,1.98945222860202
"t=358",2.24138979232525,2.06676082471286,1.90223656119867,2.59608848088026
"t=359",1.92141468718679,1.92757693148223,2.50914908770801,2.90761932656892
"t=360",1.91144218347286,2.48965973253456,2.84011588846499,4.60680955424461
"t=361",2.66316302339615,3.02180907007475,4.90451606780387,NA
"t=362",2.74691967978956,4.46317520275609,NA,NA
"t=363",3.24980838599134,NA,NA,NA
