"","index","Cases","week","year","mm","temperature","avg_hum","Cases01","Cases02","Cases03","Cases04","Cases05","Cases06","Cases07","Cases08","Cases09","Cases10","Cases11","Cases12","Cases13","Cases14","Cases15","Cases16","Cases17","Cases18","Cases19","Cases20","temperature01","temperature02","temperature03","temperature04","temperature05","temperature06","temperature07","temperature08","temperature09","temperature10","temperature11","temperature12","temperature13","temperature14","temperature15","temperature16","temperature17","temperature18","temperature19","temperature20","avg_hum01","avg_hum02","avg_hum03","avg_hum04","avg_hum05","avg_hum06","avg_hum07","avg_hum08","avg_hum09","avg_hum10","avg_hum11","avg_hum12","avg_hum13","avg_hum14","avg_hum15","avg_hum16","avg_hum17","avg_hum18","avg_hum19","avg_hum20","mm01","mm02","mm03","mm04","mm05","mm06","mm07","mm08","mm09","mm10","mm11","mm12","mm13","mm14","mm15","mm16","mm17","mm18","mm19","mm20","mm21","mm22","mm23","mm24"
"159","2015-03",36,"03",2015,0,25.7035714285714,17.5714285714286,26,5,9,9,14,0,0,2,1,3,49,0,3,1,0,0,6,6,42,0,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,26.9071428571429,27.6214285714286,27.1642857142857,25.8785714285714,26.6,26.1071428571429,26.3,24.7642857142857,26.1642857142857,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,42.8571428571429,61,61.7142857142857,71.1428571428571,62,70.2857142857143,76.1428571428571,76.3333333333333,77.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,42.7,42,42.7,55.7,79.6,48.6,106.9,72.6,59.2
"160","2015-04",29,"04",2015,0,26.0928571428571,18.2857142857143,36,26,5,9,9,14,0,0,2,1,3,49,0,3,1,0,0,6,6,42,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,26.9071428571429,27.6214285714286,27.1642857142857,25.8785714285714,26.6,26.1071428571429,26.3,24.7642857142857,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,42.8571428571429,61,61.7142857142857,71.1428571428571,62,70.2857142857143,76.1428571428571,76.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,42.7,42,42.7,55.7,79.6,48.6,106.9,72.6
"161","2015-05",20,"05",2015,0,24.6607142857143,17.1428571428571,29,36,26,5,9,9,14,0,0,2,1,3,49,0,3,1,0,0,6,6,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,26.9071428571429,27.6214285714286,27.1642857142857,25.8785714285714,26.6,26.1071428571429,26.3,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,42.8571428571429,61,61.7142857142857,71.1428571428571,62,70.2857142857143,76.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,42.7,42,42.7,55.7,79.6,48.6,106.9
"162","2015-06",45,"06",2015,0,26.2928571428571,14.8571428571429,20,29,36,26,5,9,9,14,0,0,2,1,3,49,0,3,1,0,0,6,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,26.9071428571429,27.6214285714286,27.1642857142857,25.8785714285714,26.6,26.1071428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,42.8571428571429,61,61.7142857142857,71.1428571428571,62,70.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,42.7,42,42.7,55.7,79.6,48.6
"163","2015-07",134,"07",2015,0,28.2857142857143,20.2857142857143,45,20,29,36,26,5,9,9,14,0,0,2,1,3,49,0,3,1,0,0,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,26.9071428571429,27.6214285714286,27.1642857142857,25.8785714285714,26.6,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,42.8571428571429,61,61.7142857142857,71.1428571428571,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,42.7,42,42.7,55.7,79.6
"164","2015-08",99,"08",2015,0,29.3892857142857,10.2857142857143,134,45,20,29,36,26,5,9,9,14,0,0,2,1,3,49,0,3,1,0,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,26.9071428571429,27.6214285714286,27.1642857142857,25.8785714285714,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,42.8571428571429,61,61.7142857142857,71.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,42.7,42,42.7,55.7
"165","2015-09",91,"09",2015,0,27.8535714285714,11.2857142857143,99,134,45,20,29,36,26,5,9,9,14,0,0,2,1,3,49,0,3,1,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,26.9071428571429,27.6214285714286,27.1642857142857,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,42.8571428571429,61,61.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,42.7,42,42.7
"166","2015-10",66,"10",2015,0,27.7571428571429,13,91,99,134,45,20,29,36,26,5,9,9,14,0,0,2,1,3,49,0,3,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,26.9071428571429,27.6214285714286,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,42.8571428571429,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,42.7,42
"167","2015-11",140,"11",2015,17,27.6678571428571,17.5714285714286,66,91,99,134,45,20,29,36,26,5,9,9,14,0,0,2,1,3,49,0,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,26.9071428571429,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58,42.7
"168","2015-12",243,"12",2015,0,28.2071428571429,18.4285714285714,140,66,91,99,134,45,20,29,36,26,5,9,9,14,0,0,2,1,3,49,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,27.4428571428571,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,39.0952380952381,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,58
"169","2015-13",72,"13",2015,0,29.1964285714286,10.8571428571429,243,140,66,91,99,134,45,20,29,36,26,5,9,9,14,0,0,2,1,3,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,28.4285714285714,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,36.3333333333333,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9
"170","2015-14",108,"14",2015,0,28.5,25.8571428571429,72,243,140,66,91,99,134,45,20,29,36,26,5,9,9,14,0,0,2,1,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,27.4428571428571,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,30.3809523809524,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","2015-15",83,"15",2015,0,28.0571428571429,24.2857142857143,108,72,243,140,66,91,99,134,45,20,29,36,26,5,9,9,14,0,0,2,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,26.3,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,36.3809523809524,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","2015-16",204,"16",2015,0,27.7714285714286,36.1428571428571,83,108,72,243,140,66,91,99,134,45,20,29,36,26,5,9,9,14,0,0,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,24.4642857142857,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,33.3809523809524,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","2015-17",127,"17",2015,0,27.4571428571429,26,204,83,108,72,243,140,66,91,99,134,45,20,29,36,26,5,9,9,14,0,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,25.8857142857143,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,31,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","2015-18",102,"18",2015,0,31.5714285714286,35.8571428571429,127,204,83,108,72,243,140,66,91,99,134,45,20,29,36,26,5,9,9,14,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,25.3071428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,24.5714285714286,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175","2015-19",41,"19",2015,0,29.4642857142857,45.7142857142857,102,127,204,83,108,72,243,140,66,91,99,134,45,20,29,36,26,5,9,9,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,24.3357142857143,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,24.5714285714286,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","2015-20",27,"20",2015,0,30.5821428571429,39.7142857142857,41,102,127,204,83,108,72,243,140,66,91,99,134,45,20,29,36,26,5,9,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,21.5785714285714,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,25.1904761904762,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","2015-21",21,"21",2015,13.4,28.9928571428571,43.5714285714286,27,41,102,127,204,83,108,72,243,140,66,91,99,134,45,20,29,36,26,5,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,21.6892857142857,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,12.4285714285714,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","2015-22",57,"22",2015,35.9,28.075,40.4285714285714,21,27,41,102,127,204,83,108,72,243,140,66,91,99,134,45,20,29,36,26,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,21.825,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,17.2857142857143,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","2015-23",35,"23",2015,20.7,28.3607142857143,50.5714285714286,57,21,27,41,102,127,204,83,108,72,243,140,66,91,99,134,45,20,29,36,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,25.7035714285714,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,17.5714285714286,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"180","2015-24",45,"24",2015,60.3,27.7321428571429,49,35,57,21,27,41,102,127,204,83,108,72,243,140,66,91,99,134,45,20,29,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,26.0928571428571,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,18.2857142857143,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
"181","2015-25",17,"25",2015,12.4,27.1607142857143,69.2857142857143,45,35,57,21,27,41,102,127,204,83,108,72,243,140,66,91,99,134,45,20,27.7321428571429,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,24.6607142857143,49,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,17.1428571428571,60.3,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"182","2015-26",27,"26",2015,98.9,25.5964285714286,50.2857142857143,17,45,35,57,21,27,41,102,127,204,83,108,72,243,140,66,91,99,134,45,27.1607142857143,27.7321428571429,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,26.2928571428571,69.2857142857143,49,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,14.8571428571429,12.4,60.3,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"183","2015-27",19,"27",2015,8.2,25.925,62.4285714285714,27,17,45,35,57,21,27,41,102,127,204,83,108,72,243,140,66,91,99,134,25.5964285714286,27.1607142857143,27.7321428571429,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,28.2857142857143,50.2857142857143,69.2857142857143,49,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,20.2857142857143,98.9,12.4,60.3,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
"184","2015-28",12,"28",2015,194.2,25.7785714285714,63.8571428571429,19,27,17,45,35,57,21,27,41,102,127,204,83,108,72,243,140,66,91,99,25.925,25.5964285714286,27.1607142857143,27.7321428571429,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,29.3892857142857,62.4285714285714,50.2857142857143,69.2857142857143,49,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,10.2857142857143,8.2,98.9,12.4,60.3,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"185","2015-29",15,"29",2015,53.7,25.6035714285714,73.8571428571429,12,19,27,17,45,35,57,21,27,41,102,127,204,83,108,72,243,140,66,91,25.7785714285714,25.925,25.5964285714286,27.1607142857143,27.7321428571429,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,27.8535714285714,63.8571428571429,62.4285714285714,50.2857142857143,69.2857142857143,49,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,11.2857142857143,194.2,8.2,98.9,12.4,60.3,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
"186","2015-30",38,"30",2015,196.4,25.475,66.5714285714286,15,12,19,27,17,45,35,57,21,27,41,102,127,204,83,108,72,243,140,66,25.6035714285714,25.7785714285714,25.925,25.5964285714286,27.1607142857143,27.7321428571429,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,27.7571428571429,73.8571428571429,63.8571428571429,62.4285714285714,50.2857142857143,69.2857142857143,49,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,13,53.7,194.2,8.2,98.9,12.4,60.3,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"187","2015-31",12,"31",2015,139.5,25.3035714285714,63.4285714285714,38,15,12,19,27,17,45,35,57,21,27,41,102,127,204,83,108,72,243,140,25.475,25.6035714285714,25.7785714285714,25.925,25.5964285714286,27.1607142857143,27.7321428571429,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,27.6678571428571,66.5714285714286,73.8571428571429,63.8571428571429,62.4285714285714,50.2857142857143,69.2857142857143,49,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,17.5714285714286,196.4,53.7,194.2,8.2,98.9,12.4,60.3,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"188","2015-32",8,"32",2015,107.9,24.9607142857143,64.5714285714286,12,38,15,12,19,27,17,45,35,57,21,27,41,102,127,204,83,108,72,243,25.3035714285714,25.475,25.6035714285714,25.7785714285714,25.925,25.5964285714286,27.1607142857143,27.7321428571429,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,28.2071428571429,63.4285714285714,66.5714285714286,73.8571428571429,63.8571428571429,62.4285714285714,50.2857142857143,69.2857142857143,49,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,18.4285714285714,139.5,196.4,53.7,194.2,8.2,98.9,12.4,60.3,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0,0
"189","2015-33",7,"33",2015,129.6,24.6392857142857,72.1428571428571,8,12,38,15,12,19,27,17,45,35,57,21,27,41,102,127,204,83,108,72,24.9607142857143,25.3035714285714,25.475,25.6035714285714,25.7785714285714,25.925,25.5964285714286,27.1607142857143,27.7321428571429,28.3607142857143,28.075,28.9928571428571,30.5821428571429,29.4642857142857,31.5714285714286,27.4571428571429,27.7714285714286,28.0571428571429,28.5,29.1964285714286,64.5714285714286,63.4285714285714,66.5714285714286,73.8571428571429,63.8571428571429,62.4285714285714,50.2857142857143,69.2857142857143,49,50.5714285714286,40.4285714285714,43.5714285714286,39.7142857142857,45.7142857142857,35.8571428571429,26,36.1428571428571,24.2857142857143,25.8571428571429,10.8571428571429,107.9,139.5,196.4,53.7,194.2,8.2,98.9,12.4,60.3,20.7,35.9,13.4,0,0,0,0,0,0,0,0,0,17,0,0
