"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"12","noroBE",3,4,"naive",204,6.74221683283083,18.7246466555187,4,9,1,17,2,2.56037161413818,2.5494263091655
"13","noroBE",4,1,"naive",204,9.10594660647988,30.962901802097,5,12,1,22,8,2.5722689253455,2.8304420576422
"14","noroBE",4,2,"naive",204,10.3472678624351,38.5694666758324,6,14,1,25,10,2.74146918060148,2.91687457357875
"15","noroBE",4,3,"naive",204,9.60253401901946,33.9084040858272,5,13,1,24,4,2.72268061275697,2.9667493419147
"16","noroBE",4,4,"naive",204,6.09735984054004,15.8972930345973,3,8,0,16,3,2.22113320559044,2.5494263091655
"17","noroBE",5,1,"naive",204,10.1737501528135,37.4573454621185,6,14,1,25,7,2.60575451869193,2.8304420576422
"18","noroBE",5,2,"naive",204,11.5606342257421,46.7898344630141,7,15,2,28,4,3.04361352998731,2.91687457357875
"19","noroBE",5,3,"naive",204,10.7285696002079,41.0690958358251,6,14,2,26,7,2.65451311427024,2.9667493419147
"20","noroBE",5,4,"naive",204,6.81236320508513,19.0454216952493,4,9,1,17,3,2.3626461919878,2.5494263091655
"21","noroBE",6,1,"naive",204,9.16904111303879,31.3299364808112,5,12,1,23,10,2.75035752997332,2.8304420576422
"22","noroBE",6,2,"naive",204,10.4189634025285,39.0336166950229,6,14,1,25,7,2.62688836366647,2.91687457357875
"23","noroBE",6,3,"naive",204,9.66906934717678,34.3129338997842,5,13,1,24,10,2.74144009089912,2.9667493419147
"24","noroBE",6,4,"naive",204,6.13960804680311,16.0758179251219,3,8,0,16,4,2.18080684866986,2.5494263091655
"25","noroBE",7,1,"naive",204,18.4462079823648,108.138199083742,11,24,4,43,19,3.31177041674409,2.8304420576422
"26","noroBE",7,2,"naive",204,20.9607922479902,136.773135832796,12,27,4,49,25,3.61753854919456,2.91687457357875
"27","noroBE",7,3,"naive",204,19.4521610248098,119.193495635794,11,25,4,46,17,3.23637010544898,2.9667493419147
"28","noroBE",7,4,"naive",204,12.3516173136666,52.5665289044506,7,16,2,30,8,2.78025511871241,2.5494263091655
"29","noroBE",8,1,"naive",204,11.6700120640784,47.5689890878374,7,15,2,28,7,2.74370974799621,2.8304420576422
"30","noroBE",8,2,"naive",204,13.2608663330992,59.6144438417026,8,18,2,32,11,2.86994265327066,2.91687457357875
"31","noroBE",8,3,"naive",204,12.3064292698506,52.2276288725186,7,16,2,30,21,3.91977535804806,2.9667493419147
"32","noroBE",8,4,"naive",204,7.81426313739796,23.9101728109641,4,10,1,20,11,2.99594466705284,2.5494263091655
"33","noroBE",9,1,"naive",204,9.38320245779866,32.5914120107105,5,13,1,23,3,2.87660034469831,2.8304420576422
"34","noroBE",9,2,"naive",204,10.662319189222,40.6292884327975,6,14,2,26,6,2.67995328798669,2.91687457357875
"35","noroBE",9,3,"naive",204,9.89490985420899,35.703432625461,6,13,1,24,7,2.58262672013174,2.9667493419147
"36","noroBE",9,4,"naive",204,6.28301090642516,16.6888017010105,3,9,1,16,5,2.22866341966165,2.5494263091655
"37","noroBE",10,1,"naive",204,20.352287960281,129.53803267614,12,27,4,48,20,3.35791139878222,2.8304420576422
"38","noroBE",10,2,"naive",204,23.1267087584921,164.109831402113,14,30,5,54,22,3.44931851652655,2.91687457357875
"39","noroBE",10,3,"naive",204,21.4621879469847,142.881411277024,13,28,4,50,31,4.01761830146461,2.9667493419147
"40","noroBE",10,4,"naive",204,13.6279322331867,62.5831958727156,8,18,2,33,14,3.03549413827857,2.5494263091655
"41","noroBE",11,1,"naive",204,14.2752356130958,67.9915284992889,8,19,2,34,11,2.91386801548002,2.8304420576422
"42","noroBE",11,2,"naive",204,16.2212335599424,85.5809354847931,9,21,3,38,10,3.03744877810439,2.91687457357875
"43","noroBE",11,3,"naive",204,15.0537271442734,74.7885449026136,9,20,3,36,10,2.9553714779751,2.9667493419147
"44","noroBE",11,4,"naive",204,9.55872597359598,33.6433286552478,5,13,1,23,3,2.91089856195469,2.5494263091655
"45","noroBE",12,1,"naive",204,11.1189987782891,43.7079833104452,6,15,2,27,13,3.00549816789234,2.8304420576422
"46","noroBE",12,2,"naive",204,12.6347390000259,54.7143787468133,7,17,2,30,8,2.8039704693808,2.91687457357875
"47","noroBE",12,3,"naive",204,11.7253668004134,47.9657130224083,7,16,2,28,7,2.74915362254702,2.9667493419147
"48","noroBE",12,4,"naive",204,7.44530355246196,22.0571224640612,4,10,1,19,4,2.37201170219564,2.5494263091655
"49","noroBE",1,1,"naive",205,11.2796941742108,44.6045157290215,6,15,2,27,10,2.75710876026376,2.91529830878511
"50","noroBE",1,2,"naive",205,10.4697264776159,39.1804313324868,6,14,2,25,12,2.92314409611576,2.96548635084222
"51","noroBE",1,3,"naive",205,6.64807759389445,18.224259495415,4,9,1,17,8,2.59396075919459,2.5496747995281
"52","noroBE",1,4,"naive",205,8.19578541175919,25.7893702946815,4,11,1,20,9,2.65954325852065,2.63996274439465
"53","noroBE",2,1,"naive",205,8.11836355999539,25.3811212795242,4,11,1,20,9,2.66209437246172,2.91529830878511
"54","noroBE",2,2,"naive",205,7.53540340777391,22.4079794259639,4,10,1,19,5,2.34880592478677,2.96548635084222
"55","noroBE",2,3,"naive",205,4.78483813911301,10.7814741047239,2,7,0,13,1,2.34851564426803,2.5496747995281
"56","noroBE",2,4,"naive",205,5.89877390332908,15.0125149252374,3,8,0,15,3,2.18254179488372,2.63996274439465
"57","noroBE",3,1,"naive",205,11.4342609800054,45.6786469970443,6,15,2,28,8,2.70618931189795,2.91529830878511
"58","noroBE",3,2,"naive",205,10.6131942130168,40.1161416858005,6,14,2,26,10,2.74228936515818,2.96548635084222
"59","noroBE",3,3,"naive",205,6.73917688280183,18.6347917171415,4,9,1,17,2,2.56199816235589,2.5496747995281
"60","noroBE",3,4,"naive",205,8.30809309958378,26.387155013341,5,11,1,21,4,2.51016863236173,2.63996274439465
"61","noroBE",4,1,"naive",205,10.3579675431317,38.4589998723955,6,14,1,25,10,2.73913998504741,2.91529830878511
"62","noroBE",4,2,"naive",205,9.61418681798613,33.8243823323327,5,13,1,24,4,2.72586309510695,2.96548635084222
"63","noroBE",4,3,"naive",205,6.10482614849779,15.8663986547159,3,8,0,16,3,2.22260563085813,2.5496747995281
"64","noroBE",4,4,"naive",205,7.52606214090145,22.361787420615,4,10,1,19,2,2.75937471506491,2.63996274439465
"65","noroBE",5,1,"naive",205,11.5534959692299,46.5157977614107,7,15,2,28,4,3.04520882090615,2.91529830878511
"66","noroBE",5,2,"naive",205,10.7238672245773,40.8453286749035,6,14,2,26,7,2.65286711489289,2.96548635084222
"67","noroBE",5,3,"naive",205,6.80945214452687,18.954452368353,4,9,1,17,3,2.36264090442302,2.5496747995281
"68","noroBE",5,4,"naive",205,8.39472881595728,26.8528088771328,5,11,1,21,5,2.4522181813847,2.63996274439465
"69","noroBE",6,1,"naive",205,10.4500772086797,39.0531164091273,6,14,2,25,7,2.62828485769384,2.91529830878511
"70","noroBE",6,2,"naive",205,9.69968231009237,34.3423773980667,5,13,1,24,10,2.73873035453175,2.96548635084222
"71","noroBE",6,3,"naive",205,6.15911416324829,16.0950708847601,3,8,0,16,4,2.18233809621501,2.5496747995281
"72","noroBE",6,4,"naive",205,7.59298869418569,22.6937446653751,4,10,1,19,4,2.39498986255252,2.63996274439465
"73","noroBE",7,1,"naive",205,21.0004193418268,136.512954865719,12,27,4,49,25,3.61376076157348,2.91529830878511
"74","noroBE",7,2,"naive",205,19.4924297616911,119.011231655636,11,25,4,46,17,3.23461713307549,2.96548635084222
"75","noroBE",7,3,"naive",205,12.3773229249413,52.5033929454842,7,16,2,30,8,2.78119151278406,2.5496747995281
"76","noroBE",7,4,"naive",205,15.258829523595,76.242789945967,9,20,3,36,7,3.1205202281068,2.63996274439465
"77","noroBE",8,1,"naive",205,13.24771225119,59.2156431438461,8,17,2,32,11,2.8671804272054,2.91529830878511
"78","noroBE",8,2,"naive",205,12.2964259120814,51.8996896378142,7,16,2,30,21,3.92123895201665,2.96548635084222
"79","noroBE",8,3,"naive",205,7.80799706332989,23.7760684534404,4,10,1,19,11,2.99506166571174,2.5496747995281
"80","noroBE",8,4,"naive",205,9.62574030204884,33.8941581455498,5,13,1,24,5,2.61486697477014,2.63996274439465
"81","noroBE",9,1,"naive",205,10.6261034641067,40.2008658075791,6,14,2,26,6,2.67533305820182,2.91529830878511
"82","noroBE",9,2,"naive",205,9.86306854368489,35.3429430990465,5,13,1,24,7,2.57848772838481,2.96548635084222
"83","noroBE",9,3,"naive",205,6.26286132044666,16.5363695527166,3,8,1,16,5,2.22540992203197,2.5496747995281
"84","noroBE",9,4,"naive",205,7.72088874129988,23.3346585202719,4,10,1,19,3,2.54678690242757,2.63996274439465
"85","noroBE",10,1,"naive",205,23.1613827115529,163.669737454732,14,30,5,54,22,3.44673242963963,2.91529830878511
"86","noroBE",10,2,"naive",205,21.4982195517111,142.551948107763,13,28,4,50,31,4.01362199712268,2.96548635084222
"87","noroBE",10,3,"naive",205,13.6509613709507,62.4599331013817,8,18,2,33,14,3.0327301898913,2.5496747995281
"88","noroBE",10,4,"naive",205,16.8289777729544,91.0092899426087,10,22,3,40,16,3.15534619037982,2.63996274439465
"89","noroBE",11,1,"naive",205,16.222821115605,85.1556246271479,9,21,3,38,10,3.03661724743799,2.91529830878511
"90","noroBE",11,2,"naive",205,15.0578993678754,74.4463457000964,9,20,3,36,10,2.95428580222738,2.96548635084222
"91","noroBE",11,3,"naive",205,9.56148029394226,33.5069550242098,5,13,1,23,3,2.91440122495647,2.5496747995281
"92","noroBE",11,4,"naive",205,11.7874437536475,48.1799906065522,7,16,2,28,7,2.75454447074792,2.63996274439465
"93","noroBE",12,1,"naive",205,12.6704916607177,54.7199221115924,7,17,2,30,8,2.80592967309216,2.91529830878511
"94","noroBE",12,2,"naive",205,11.7606541432591,47.9879685192668,7,16,2,28,7,2.75188464668737,2.96548635084222
"95","noroBE",12,3,"naive",205,7.46779215927969,22.0746777491709,4,10,1,19,4,2.37524388164698,2.5496747995281
"96","noroBE",12,4,"naive",205,9.20633388715016,31.4060093662588,5,12,1,23,7,2.52865172153536,2.63996274439465
"97","noroBE",1,1,"naive",206,10.4779425116391,38.9996565025786,6,14,2,25,12,2.91972657543028,2.96334637744289
"98","noroBE",1,2,"naive",206,6.6530230285643,18.1520647931766,4,9,1,17,8,2.59091247175557,2.54931887453993
"99","noroBE",1,3,"naive",206,8.20160924345962,25.6767927866085,4,11,1,20,9,2.65640191464913,2.63976774887642
"100","noroBE",1,4,"naive",206,8.8776179752141,29.3522687370192,5,12,1,22,7,2.50421034806303,2.67355176170009
"101","noroBE",2,1,"naive",206,7.55607862785288,22.3886530109982,4,10,1,19,5,2.34962460159532,2.96334637744289
"102","noroBE",2,2,"naive",206,4.79777065591892,10.7777896815178,2,7,0,13,1,2.35652395918704,2.54931887453993
"103","noroBE",2,3,"naive",206,5.91452036023922,15.0024019596836,3,8,0,15,3,2.18543140485703,2.63976774887642
"104","noroBE",2,4,"naive",206,6.40201827546236,17.0497577657984,3,9,1,16,4,2.21448061951024,2.67355176170009
"105","noroBE",3,1,"naive",206,10.6094783642081,39.8517872949306,6,14,2,26,10,2.73914444158732,2.96334637744289
"106","noroBE",3,2,"naive",206,6.73654238890157,18.5261049584896,4,9,1,17,2,2.56441084059592,2.54931887453993
"107","noroBE",3,3,"naive",206,8.30456892882506,26.2212592074027,5,11,1,21,4,2.50998262938099,2.63976774887642
"108","noroBE",3,4,"naive",206,8.98906400079152,29.9810023890509,5,12,1,22,9,2.6446288700088,2.67355176170009
"109","noroBE",4,1,"naive",206,9.62593598799012,33.6977897603627,5,13,1,24,4,2.72945508416192,2.96334637744289
"110","noroBE",4,2,"naive",206,6.11203714168551,15.8170377586921,3,8,0,16,3,2.22405670829933,2.54931887453993
"111","noroBE",4,3,"naive",206,7.53470115801388,22.2834663629971,4,10,1,19,2,2.76565873731781,2.63976774887642
"112","noroBE",4,4,"naive",206,8.15574071534707,25.4360065273925,4,11,1,20,7,2.46436975063726,2.67355176170009
"113","noroBE",5,1,"naive",206,10.6857039657729,40.349715052361,6,14,2,26,7,2.64782138025179,2.96334637744289
"114","noroBE",5,2,"naive",206,6.78494222331694,18.7445215984891,4,9,1,17,3,2.35844293807526,2.54931887453993
"115","noroBE",5,3,"naive",206,8.36423451657648,26.5393006619282,5,11,1,21,5,2.44738162300418,2.63976774887642
"116","noroBE",5,4,"naive",206,9.05364745979331,30.3483097435938,5,12,1,22,8,2.56543028354907,2.67355176170009
"117","noroBE",6,1,"naive",206,9.69689396580598,34.1249490874767,5,13,1,24,10,2.73564561584816,2.96334637744289
"118","noroBE",6,2,"naive",206,6.15709227153995,16.0057018663762,3,8,0,16,4,2.18070224116091,2.54931887453993
"119","noroBE",6,3,"naive",206,7.59024351340525,22.5572524031572,4,10,1,19,4,2.39430862438895,2.63976774887642
"120","noroBE",6,4,"naive",206,8.21586108904097,25.7518302655503,4,11,1,20,4,2.49543980114971,2.67355176170009
"121","noroBE",7,1,"naive",206,19.5515811050218,118.860296845756,12,26,4,46,17,3.23256330642445,2.96334637744289
"122","noroBE",7,2,"naive",206,12.4143761231807,52.4524702663124,7,16,2,30,8,2.78278557093064,2.54931887453993
"123","noroBE",7,3,"naive",206,15.3039996294189,76.1502038776986,9,20,3,36,7,3.12685152160224,2.63976774887642
"124","noroBE",7,4,"naive",206,16.5654151727776,87.855354937296,10,22,3,39,13,3.04608081245142,2.67355176170009
"125","noroBE",8,1,"naive",206,12.3010366538787,51.6113968388731,7,16,2,29,21,3.92021955920366,2.96334637744289
"126","noroBE",8,2,"naive",206,7.81060595079235,23.6592843890097,4,10,1,19,11,2.99251348349179,2.54931887453993
"127","noroBE",8,3,"naive",206,9.62863613848982,33.7139964922993,5,13,1,24,5,2.61523436321744,2.63976774887642
"128","noroBE",8,4,"naive",206,10.4222660117609,38.6416744373629,6,14,2,25,13,3.03809789447675,2.67355176170009
"129","noroBE",9,1,"naive",206,9.84746456285293,35.0400332419006,6,13,1,24,7,2.57522108959057,2.96334637744289
"130","noroBE",9,2,"naive",206,6.25269783994857,16.4095348200214,3,8,1,16,5,2.22244339587649,2.54931887453993
"131","noroBE",9,3,"naive",206,7.70810264454304,23.1435270979821,4,10,1,19,3,2.54592596527866,2.63976774887642
"132","noroBE",9,4,"naive",206,8.34343463102194,26.4282189346633,5,11,1,21,4,2.51636657334047,2.67355176170009
"133","noroBE",10,1,"naive",206,21.527277891167,141.920442990973,13,28,4,50,31,4.0096383718978,2.96334637744289
"134","noroBE",10,2,"naive",206,13.6688548723324,62.2075238350856,8,18,2,33,14,3.0292619823738,2.54931887453993
"135","noroBE",10,3,"naive",206,16.8504762402155,90.615070406193,10,22,3,40,16,3.15210497310451,2.63976774887642
"136","noroBE",10,4,"naive",206,18.239358438144,104.665020314914,11,24,4,43,13,3.12250366125395,2.67355176170009
"137","noroBE",11,1,"naive",206,15.0432778720273,73.8339673173991,9,20,3,36,10,2.95154430667651,2.96334637744289
"138","noroBE",11,2,"naive",206,9.55180599593047,33.2543293967836,5,13,1,23,3,2.91632061153369,2.54931887453993
"139","noroBE",11,3,"naive",206,11.7751253845971,47.7960352433981,7,16,2,28,7,2.7523825980572,2.63976774887642
"140","noroBE",11,4,"naive",206,12.7456773020564,54.9492711962421,7,17,2,30,8,2.81104117557715,2.67355176170009
"141","noroBE",12,1,"naive",206,11.7467703991296,47.5944094707514,7,16,2,28,7,2.74955219664694,2.96334637744289
"142","noroBE",12,2,"naive",206,7.45867176593628,21.9112919337942,4,10,1,19,4,2.37345229119878,2.54931887453993
"143","noroBE",12,3,"naive",206,9.19478424120761,31.1585439424706,5,12,1,23,7,2.52554863165884,2.63976774887642
"144","noroBE",12,4,"naive",206,9.95265434317712,35.6863073368175,6,13,1,24,5,2.65997135038316,2.67355176170009
"145","noroBE",1,1,"naive",207,6.66290994374213,18.1102249900675,4,9,1,17,8,2.58773283472269,2.54705298179638
"146","noroBE",1,2,"naive",207,8.2149771245648,25.6165484339811,4,11,1,20,9,2.65328696524638,2.63873404416179
"147","noroBE",1,3,"naive",207,8.89059186521728,29.2721365922876,5,12,1,22,7,2.50284564307079,2.67105794456163
"148","noroBE",1,4,"naive",207,7.9038300024264,24.0121752868616,4,11,1,20,6,2.39664252223066,3.01711875462931
"149","noroBE",2,1,"naive",207,4.78687465899035,10.6954103126876,2,7,0,13,1,2.35584493059333,2.54705298179638
"150","noroBE",2,2,"naive",207,5.90193566381581,14.8837627644027,3,8,0,15,3,2.18284671086293,2.63873404416179
"151","noroBE",2,3,"naive",207,6.38732164510274,16.9072630645518,3,9,1,16,4,2.21132057980779,2.67105794456163
"152","noroBE",2,4,"naive",207,5.6783963564024,13.9927243931505,3,8,0,15,3,2.13964578393207,3.01711875462931
"153","noroBE",3,1,"naive",207,6.73744565262747,18.4423076767713,4,9,1,17,2,2.56747434843433,2.54705298179638
"154","noroBE",3,2,"naive",207,8.30687528147016,26.0999551745059,5,11,1,21,4,2.51073285775979,2.63873404416179
"155","noroBE",3,3,"naive",207,8.99004789459175,29.8301460227423,5,12,1,22,9,2.64186670006454,2.67105794456163
"156","noroBE",3,4,"naive",207,7.99224746223215,24.4630057342434,4,11,1,20,4,2.4590859946721,3.01711875462931
"157","noroBE",4,1,"naive",207,6.08660328805886,15.639294537299,3,8,0,16,3,2.21907964561888,2.54705298179638
"158","noroBE",4,2,"naive",207,7.50442482337107,22.0258944691156,4,10,1,19,2,2.76190687427749,2.63873404416179
"159","noroBE",4,3,"naive",207,8.12160244345562,25.1298356555554,4,11,1,20,7,2.46042193060096,2.67105794456163
"160","noroBE",4,4,"naive",207,7.22019029031149,20.6624733423323,4,10,1,18,8,2.55706518033321,3.01711875462931
"161","noroBE",5,1,"naive",207,6.77253823507273,18.5996494262431,4,9,1,17,3,2.35660290543351,2.54705298179638
"162","noroBE",5,2,"naive",207,8.35014237714816,26.3290586509352,5,11,1,21,5,2.44469575932127,2.63873404416179
"163","noroBE",5,3,"naive",207,9.03687335533662,30.0946318567289,5,12,1,22,8,2.5622856740312,2.67105794456163
"164","noroBE",5,4,"naive",207,8.03387579104574,24.6766597114495,4,11,1,20,7,2.45662569326955,3.01711875462931
"165","noroBE",6,1,"naive",207,6.16141478164299,15.9503767441866,3,8,0,16,4,2.18004861477619,2.54705298179638
"166","noroBE",6,2,"naive",207,7.59666300663294,22.47729824267,4,10,1,19,4,2.39512178634347,2.63873404416179
"167","noroBE",6,3,"naive",207,8.22142646357591,25.6503314307034,5,11,1,20,4,2.49665101631071,2.67105794456163
"168","noroBE",6,4,"naive",207,7.30893489777417,21.0836915661051,4,10,1,18,15,3.99325740409369,3.01711875462931
"169","noroBE",7,1,"naive",207,12.4079715747491,52.1067669277485,7,16,2,30,8,2.7808836103561,2.54705298179638
"170","noroBE",7,2,"naive",207,15.2983011191003,75.6462006429188,9,20,3,36,7,3.12756550320897,2.63873404416179
"171","noroBE",7,3,"naive",207,16.5564613776478,87.2387803165066,10,22,3,39,13,3.04318025459816,2.67105794456163
"172","noroBE",7,4,"naive",207,14.7188689071004,70.5819162971973,9,19,3,35,15,3.08742303284242,3.01711875462931
"173","noroBE",8,1,"naive",207,7.85261312144013,23.7528703934606,4,11,1,20,11,2.98488333488531,2.54705298179638
"174","noroBE",8,2,"naive",207,9.68181135650431,33.8524976386073,5,13,1,24,5,2.62257011038358,2.63873404416179
"175","noroBE",8,3,"naive",207,10.4780612266483,38.7879141004572,6,14,2,25,13,3.03179917588102,2.67105794456163
"176","noroBE",8,4,"naive",207,9.31510701941551,31.6895095070342,5,12,1,23,19,4.25009997636212,3.01711875462931
"177","noroBE",9,1,"naive",207,6.24233029545112,16.2900899368673,3,8,1,16,5,2.21965326426851,2.54705298179638
"178","noroBE",9,2,"naive",207,7.69642708877854,22.9704721545779,4,10,1,19,3,2.54513157400618,2.63873404416179
"179","noroBE",9,3,"naive",207,8.32939532626603,26.2190805240289,5,11,1,21,4,2.51445022967968,2.67105794456163
"180","noroBE",9,4,"naive",207,7.40492035624478,21.5438499641006,4,10,1,19,1,3.20745126777976,3.01711875462931
"181","noroBE",10,1,"naive",207,13.7135498789954,62.2061565296822,8,18,2,33,14,3.02596135375817,2.54705298179638
"182","noroBE",10,2,"naive",207,16.9080025850167,90.6237646826343,10,22,3,40,16,3.14952379008691,2.63873404416179
"183","noroBE",10,3,"naive",207,18.2985476356255,104.637940531121,11,24,4,43,13,3.1234268416401,2.67105794456163
"184","noroBE",10,4,"naive",207,16.2676019769974,84.5050575297131,10,21,3,38,19,3.34091471475813,3.01711875462931
"185","noroBE",11,1,"naive",207,9.53392294268081,32.9718405681242,5,13,1,23,3,2.91628670433042,2.54705298179638
"186","noroBE",11,2,"naive",207,11.7547677430409,47.3837858361788,7,16,2,28,7,2.74949382285484,2.63873404416179
"187","noroBE",11,3,"naive",207,12.7215013370271,54.4518952730014,7,17,2,30,8,2.80774514661158,2.67105794456163
"188","noroBE",11,4,"naive",207,11.3095489555514,44.290738721966,6,15,2,27,10,2.75225003909684,3.01711875462931
"189","noroBE",12,1,"naive",207,7.44005752601728,21.7134870707654,4,10,1,19,4,2.37018423437914,2.54705298179638
"190","noroBE",12,2,"naive",207,9.17315450722587,30.8708278085818,5,12,1,22,7,2.52193277558973,2.63873404416179
"191","noroBE",12,3,"naive",207,9.92757150795402,35.3409144182949,6,13,1,24,5,2.65670214244305,2.67105794456163
"192","noroBE",12,4,"naive",207,8.82571584944563,28.9108913311554,5,12,1,22,15,3.5649634461812,3.01711875462931
"193","noroBE",1,1,"naive",208,8.24103857760121,25.7255486505627,5,11,1,20,9,2.65193259373277,2.63787588176365
"194","noroBE",1,2,"naive",208,8.91827746028729,29.3945797702022,5,12,1,22,7,2.50418113084954,2.67011555636961
"195","noroBE",1,3,"naive",208,7.92926897340209,24.1158778732119,4,11,1,20,6,2.39825131057818,3.0159140974642
"196","noroBE",1,4,"naive",208,8.35111148059946,26.3058107656613,5,11,1,21,6,2.43404445203709,2.85935870359226
"197","noroBE",2,1,"naive",208,5.88333870537137,14.7945609783774,3,8,0,15,3,2.17919122266206,2.63787588176365
"198","noroBE",2,2,"naive",208,6.36682457839214,16.8028551249439,3,9,1,16,4,2.2081989380749,2.67011555636961
"199","noroBE",2,3,"naive",208,5.66076406720277,13.9104930644987,3,8,0,15,3,2.13620084960945,3.0159140974642
"200","noroBE",2,4,"naive",208,5.96192056911635,15.1127812741923,3,8,0,15,2,2.36652888155421,2.85935870359226
"201","noroBE",3,1,"naive",208,8.28761605280299,25.9703258389562,5,11,1,20,4,2.50763243967983,2.63787588176365
"202","noroBE",3,2,"naive",208,8.96868261776077,29.6770987946423,5,12,1,22,9,2.64129894669809,2.67011555636961
"203","noroBE",3,3,"naive",208,7.97408435989727,24.344180313568,4,11,1,20,4,2.45614466129458,3.0159140974642
"204","noroBE",3,4,"naive",208,8.39831107616404,26.5565400131231,5,11,1,21,4,2.52593740560445,2.85935870359226
"205","noroBE",4,1,"naive",208,7.48939282451944,21.9299115440875,4,10,1,19,2,2.75894386519049,2.63787588176365
"206","noroBE",4,2,"naive",208,8.10486234097825,25.0163128523152,4,11,1,20,7,2.45916924866846,2.67011555636961
"207","noroBE",4,3,"naive",208,7.20605899291495,20.5746365423367,4,10,1,18,8,2.55705720417413,3.0159140974642
"208","noroBE",4,4,"naive",208,7.58942623682863,22.4182758899339,4,10,1,19,5,2.35178923687214,2.85935870359226
"209","noroBE",5,1,"naive",208,8.34001885020711,26.2470520084528,5,11,1,21,5,2.44321799107404,2.63787588176365
"210","noroBE",5,2,"naive",208,9.02539181558147,29.996515564078,5,12,1,22,8,2.56135028839545,2.67011555636961
"211","noroBE",5,3,"naive",208,8.02450468879918,24.6022721571989,4,11,1,20,7,2.45572096702551,3.0159140974642
"212","noroBE",5,4,"naive",208,8.45141380088694,26.8399985597548,5,11,1,21,4,2.5347384640808,2.85935870359226
"213","noroBE",6,1,"naive",208,7.5954133790376,22.4476686093799,4,10,1,19,4,2.39487896440744,2.63787588176365
"214","noroBE",6,2,"naive",208,8.21959554029324,25.6132352140066,5,11,1,20,4,2.49641437132419,2.67011555636961
"215","noroBE",6,3,"naive",208,7.30806864686422,21.0578188938259,4,10,1,18,15,3.99392065267137,3.0159140974642
"216","noroBE",6,4,"naive",208,7.6968628738106,22.9485213562616,4,10,1,19,6,2.38034936535999,2.85935870359226
"217","noroBE",7,1,"naive",208,15.2883408067009,75.4625351259571,9,20,3,36,7,3.12675648430175,2.63787588176365
"218","noroBE",7,2,"naive",208,16.5447187193338,87.0153804075945,10,22,3,39,13,3.04216639203021,2.67011555636961
"219","noroBE",7,3,"naive",208,14.709962254376,70.4173366813669,9,19,3,35,15,3.08679995764457,3.0159140974642
"220","noroBE",7,4,"naive",208,15.4925422600461,77.284926445514,9,20,3,37,16,3.1457874345131,2.85935870359226
"221","noroBE",8,1,"naive",208,9.72550234457091,34.0763261950993,5,13,1,24,5,2.62863186322304,2.63787588176365
"222","noroBE",8,2,"naive",208,10.5247327181915,39.0422507143049,6,14,2,25,13,3.02824529295491,2.67011555636961
"223","noroBE",8,3,"naive",208,9.35757347394947,31.9007994729553,5,12,1,23,19,4.23762236248417,3.0159140974642
"224","noroBE",8,4,"naive",208,9.8554027528875,34.8610630633736,6,13,1,24,9,2.6523299087352,2.85935870359226
"225","noroBE",9,1,"naive",208,7.70618350831525,22.994802817303,4,10,1,19,3,2.54746400282299,2.63787588176365
"226","noroBE",9,2,"naive",208,8.3394686288497,26.2441390809061,5,11,1,21,4,2.51619975800167,2.67011555636961
"227","noroBE",9,3,"naive",208,7.41464819275402,21.5683705641553,4,10,1,19,1,3.21183104108999,3.0159140974642
"228","noroBE",9,4,"naive",208,7.80911252409525,23.5088696823563,4,10,1,19,9,2.66911242351498,2.85935870359226
"229","noroBE",10,1,"naive",208,16.9494865479873,90.9104681725709,10,22,3,40,16,3.14928637302461,2.63787588176365
"230","noroBE",10,2,"naive",208,18.3423754689372,104.958895609528,11,24,4,43,13,3.12522212420953,2.67011555636961
"231","noroBE",10,3,"naive",208,16.3082646118581,84.7790126286701,10,21,3,38,19,3.33897401880774,3.0159140974642
"232","noroBE",10,4,"naive",208,17.175875390983,93.1257978283839,10,22,3,40,28,4.11958800564502,2.85935870359226
"233","noroBE",11,1,"naive",208,11.7224718420394,47.1000394626665,7,16,2,28,7,2.7460732394846,2.63787588176365
"234","noroBE",11,2,"naive",208,12.6858108263027,54.1168698932453,7,17,2,30,8,2.80439673077136,2.67011555636961
"235","noroBE",11,3,"naive",208,11.2789949219869,44.0304331099644,6,15,2,27,10,2.75077805575811,3.0159140974642
"236","noroBE",11,4,"naive",208,11.8790451299591,48.2079777345724,7,16,2,28,24,4.48953553022929,2.85935870359226
"237","noroBE",12,1,"naive",208,9.15908805414483,30.7561185677925,5,12,1,22,7,2.52050154156017,2.63787588176365
"238","noroBE",12,2,"naive",208,9.91177116584286,35.204291456576,6,13,1,24,5,2.65454345445696,2.67011555636961
"239","noroBE",12,3,"naive",208,8.8125874000614,28.8064382350515,5,12,1,22,15,3.56766808843256,3.0159140974642
"240","noroBE",12,4,"naive",208,9.28142304887189,31.4592356787209,5,12,1,23,9,2.64256333496081,2.85935870359226
"241","noroBE",1,1,"naive",209,8.94514787704524,29.5059818102713,5,12,1,22,7,2.50539179727968,2.66971331861433
"242","noroBE",1,2,"naive",209,7.95416800803862,24.2117216697686,4,11,1,20,6,2.39975418207226,3.01552727629436
"243","noroBE",1,3,"naive",209,8.37839428236212,26.4163478491371,5,11,1,21,6,2.43604026009541,2.8581625428351
