"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"3814","noroBE",10,4,"ar1",284,2.59546004824263,4.1913608456245,1,4,0,8,2,1.5408708226929,0.343384174648611,0.55757866940999,2.11082210662595
"3815","noroBE",11,4,"ar1",284,1.96478579943232,2.88431008267989,1,3,0,6,0,1.62577321737218,0,0.196759478524283,2.11082210662595
"3816","noroBE",12,4,"ar1",284,1.53592883765859,2.12154198547805,0,2,0,5,0,1.30942846769459,0,0.269974311340204,2.11082210662595
"3817","noroBE",1,1,"ar1",285,0.961623365295166,1.13015133761849,0,2,0,4,2,1.81303129309597,0.749606158801952,0.912764963077964,1.43788487856696
"3818","noroBE",2,1,"ar1",285,0.8775996209957,1.01796332987113,0,1,0,3,0,0.814104777397659,0,0.443035765515612,1.43788487856696
"3819","noroBE",3,1,"ar1",285,1.39948518375505,1.75642795502576,0,2,0,5,2,1.55440932658549,0.608085327325303,0.81939949076875,1.43788487856696
"3820","noroBE",4,1,"ar1",285,1.51402324572967,1.93178345072546,0,2,0,5,2,1.5205789123595,0.574248409052558,0.792833717632674,1.43788487856696
"3821","noroBE",5,1,"ar1",285,1.19889520137963,1.46084883378985,0,2,0,4,2,1.64249637316562,0.670815272261638,0.864311671907717,1.43788487856696
"3822","noroBE",6,1,"ar1",285,1.21332195343144,1.48161788831981,0,2,0,4,1,1.10257085151407,0.334151692208312,0.666168112853503,1.43788487856696
"3823","noroBE",7,1,"ar1",285,2.36806804167777,3.39006672150472,1,3,0,7,0,1.96861312689422,0,0.13965039935722,1.43788487856696
"3824","noroBE",8,1,"ar1",285,1.53551739537441,1.96522343985557,0,2,0,5,2,1.51533609745636,0.568069353239331,0.78780367352882,1.43788487856696
"3825","noroBE",9,1,"ar1",285,0.697652221836251,0.786355556045924,0,1,0,3,1,1.13645732283549,0.518541896924172,0.839495943612088,1.43788487856696
"3826","noroBE",10,1,"ar1",285,1.83967698541129,2.45647807438138,1,3,0,6,1,1.26606354073911,0.204637552078445,0.486576834795873,1.43788487856696
"3827","noroBE",11,1,"ar1",285,1.88135411576136,2.52641851911844,1,3,0,6,0,1.61763881636951,0,0.198366526348074,1.43788487856696
"3828","noroBE",12,1,"ar1",285,1.94594195820962,2.63605740127688,1,3,0,6,1,1.30331810439059,0.189091164886975,0.460720167586529,1.43788487856696
"3829","noroBE",1,2,"ar1",285,1.24660766913257,1.6023968971114,0,2,0,4,1,1.1234025144951,0.333249158900811,0.658420668340616,1.87851328267746
"3830","noroBE",2,2,"ar1",285,0.864491819912075,1.07599839060402,0,1,0,3,2,1.9526155400871,0.782994811593139,0.924897245870069,1.87851328267746
"3831","noroBE",3,2,"ar1",285,1.46505537314859,1.99905427883423,0,2,0,5,1,1.16860653809511,0.284661034738456,0.595460761978487,1.87851328267746
"3832","noroBE",4,2,"ar1",285,1.34080493273405,1.86923000690973,0,2,0,5,3,2.33562426401111,0.828303656079224,0.925053722165412,1.87851328267746
"3833","noroBE",5,2,"ar1",285,1.26009015981319,1.66253685693867,0,2,0,4,0,1.09920967457959,0,0.333134264162654,1.87851328267746
"3834","noroBE",6,2,"ar1",285,1.26292675683503,1.68968819862723,0,2,0,4,0,1.09461859652466,0,0.334667225852935,1.87851328267746
"3835","noroBE",7,2,"ar1",285,2.44442228108117,3.7790195729493,1,3,0,7,1,1.48596930280372,0.140091654427027,0.366374552120159,1.87851328267746
"3836","noroBE",8,2,"ar1",285,1.44978356375358,1.99621910172672,0,2,0,5,7,5.62464229806342,0.993994500501101,0.997602353942494,1.87851328267746
"3837","noroBE",9,2,"ar1",285,0.95474368130737,1.18759448473223,0,1,0,4,2,1.85449587992241,0.752954571218224,0.909486404846366,1.87851328267746
"3838","noroBE",10,2,"ar1",285,2.36190181793523,3.57862592579597,1,3,0,7,0,1.91719790609102,0,0.147018344703078,1.87851328267746
"3839","noroBE",11,2,"ar1",285,1.88339780040953,2.69053298903512,1,3,0,6,0,1.57627005851092,0,0.20674480786301,1.87851328267746
"3840","noroBE",12,2,"ar1",285,1.65653170471539,2.38747834018827,0,2,0,5,1,1.2190234917844,0.250160121465316,0.545678723879718,1.87851328267746
"3841","noroBE",1,3,"ar1",285,1.31480462742896,1.74371398268516,0,2,0,5,3,2.34207915968634,0.835890592066835,0.932018157818629,2.09366029713627
"3842","noroBE",2,3,"ar1",285,0.846702096791299,1.05205709529213,0,1,0,3,2,1.9732879675165,0.788939423460561,0.927938503052165,2.09366029713627
"3843","noroBE",3,3,"ar1",285,1.4649294865622,2.03667299264725,0,2,0,5,1,1.1700265199127,0.286915284765614,0.597273995236052,2.09366029713627
"3844","noroBE",4,3,"ar1",285,1.27933864303074,1.77113615703676,0,2,0,5,9,7.8429715021249,0.9993467469927,0.999739247981258,2.09366029713627
"3845","noroBE",5,3,"ar1",285,1.26820903774656,1.66993032367821,0,2,0,4,1,1.12980475601523,0.330297592051202,0.653393924931101,2.09366029713627
"3846","noroBE",6,3,"ar1",285,1.23312074169097,1.65072595905372,0,2,0,4,1,1.13039914179556,0.342857196953956,0.66576154303068,2.09366029713627
"3847","noroBE",7,3,"ar1",285,2.44474856902015,3.83560144806136,1,3,0,7,2,1.51943346094615,0.368136155013867,0.586971985897804,2.09366029713627
"3848","noroBE",8,3,"ar1",285,1.45480142148819,1.99335153532506,0,2,0,5,2,1.58067710971649,0.598926961874291,0.804762639545651,2.09366029713627
"3849","noroBE",9,3,"ar1",285,1.03855112794058,1.34463426219758,0,2,0,4,2,1.7980573689968,0.726816083702926,0.892436398775366,2.09366029713627
"3850","noroBE",10,3,"ar1",285,2.50157933604305,3.93506506028929,1,4,0,7,2,1.52491451507889,0.357321600753033,0.574961261732318,2.09366029713627
"3851","noroBE",11,3,"ar1",285,1.90705188729981,2.7418554292994,1,3,0,6,0,1.59108453808467,0,0.203704566529486,2.09366029713627
"3852","noroBE",12,3,"ar1",285,1.56436602315698,2.19147966726372,0,2,0,5,0,1.32602033838758,0,0.265531888441646,2.09366029713627
"3853","noroBE",1,4,"ar1",285,1.36059509806161,1.83059501015705,0,2,0,5,4,3.11761932741204,0.926089177452746,0.970351594864844,1.95706642197646
"3854","noroBE",2,4,"ar1",285,0.836281069242708,1.03913152778217,0,1,0,3,3,3.03589380356106,0.930213089017883,0.978244801785942,1.95706642197646
