"","h1","h2","h3","h4"
"t=303",2.88273835702607,3.04647080430488,3.78448555112895,3.702605198908
"t=304",2.89710569216906,3.64611748744963,3.63073505167469,3.71915677025597
"t=305",3.41382145813161,3.48946814219228,3.68183759397285,3.12629190090624
"t=306",3.18148319895669,3.49961290586557,3.12043676343015,3.32158016581135
"t=307",3.35857026573784,3.06588224708462,3.23343129978342,3.67341176202539
"t=308",3.01033374477805,3.19035126436445,3.62903735768329,3.06903062186081
"t=309",3.23787615778244,3.72314333763118,3.06821075752389,3.2436046731321
"t=310",3.70941152320274,3.09528374010115,3.11103001256093,3.22044242434188
"t=311",3.12559942739668,2.9798353589518,3.21728578117745,3.39773138043439
"t=312",3.08716349449612,3.2718774631793,3.40165655070322,3.14587406297661
"t=313",3.27064981286677,3.38599499756117,3.23624753744352,3.11371051741991
"t=314",3.29688295266252,3.28305310798673,3.12881790624506,3.18484331368235
"t=315",3.32074935753833,3.07086849335591,3.24388741947867,3.01895267886937
"t=316",3.05290193227274,3.22777501609802,2.94137660790779,2.99454511345723
"t=317",3.20934134261335,2.85950382985896,2.97150847425143,3.15508119782942
"t=318",2.83750614159003,2.90515054234929,3.13392450025265,2.98850067254239
"t=319",2.87416974425871,3.17049968694025,2.938745955614,3.18268224929139
"t=320",3.12276485813884,2.90793991480688,3.09187489015503,2.81184527026874
"t=321",2.93265884956254,3.11969340460812,2.73306230975049,3.45882215541075
"t=322",3.10876567599235,2.84445231444975,3.56734235732852,2.50654066038027
"t=323",2.81182904211402,3.47739588550796,2.49620884250061,2.62685704648743
"t=324",3.53270095045891,2.58598239191984,2.68094944072055,2.64646108691043
"t=325",2.74395610165107,2.73689715887371,2.7534960369487,2.57592481807967
"t=326",2.46935037291545,2.61430082875729,2.6302036149749,2.41532302035349
"t=327",2.54598183815303,2.79141616593023,2.50848893981056,2.05434545630129
"t=328",2.65744686999579,2.45346281983277,2.02121077020125,2.67366786539107
"t=329",2.1612300444495,2.07403202483494,2.5110775559779,1.82884717820334
"t=330",2.04101399101999,2.31499555738536,1.78095301937708,1.75813259871135
"t=331",2.34225659739289,1.72653984603152,1.81427360446794,2.04212597178159
"t=332",1.67310256648177,1.88074617883015,1.94816511871657,1.86671789008613
"t=333",1.91995969043133,1.99845032922866,1.87511314792419,1.80610241208065
"t=334",1.93258078078101,1.8137520522204,1.85358866737565,1.52646732678963
"t=335",1.78424385113179,1.83759513449696,1.55159135447493,1.79758815800012
"t=336",1.81128291430531,1.60759622672859,1.74083544463789,1.39040851589746
"t=337",1.69133018887905,1.71052121547394,1.40488264745679,2.37672807933693
"t=338",1.77981923014321,1.38284634863729,2.49164892314568,2.14575139812077
"t=339",1.37185688549387,2.35265286746442,2.1231488398452,1.61773328606473
"t=340",2.44377549241429,2.09033760042211,1.63927272366668,1.69557455750936
"t=341",1.92344964008905,1.62953768945332,1.78588840762204,1.49721642471813
"t=342",1.70615582583328,1.79305188574927,1.4605266523802,1.794795396445
"t=343",1.7623565754416,1.43733795624385,1.78631559216136,1.77854954423453
"t=344",1.42487150356303,1.7433971069173,1.80666815232089,1.59170083541471
"t=345",1.77809336971265,1.82366251433588,1.58535111458443,1.89718878283244
"t=346",1.77237919788529,1.61106298069128,1.93570715790341,1.84932679175487
"t=347",1.61712002612476,1.96125713384026,1.8505598363087,2.21217672499325
"t=348",1.88306582136758,1.83655656324348,2.23250594472801,2.10568350048417
"t=349",1.81998924845763,2.23401841691767,2.08783277125406,2.7794632060795
"t=350",2.18811803771438,2.08672400737479,2.81208879726385,2.75237801066434
"t=351",2.05430088605533,2.77363593028314,2.67572335339633,2.51105680567733
"t=352",2.70754637841398,2.75718541584948,2.50476754674533,2.4641630661206
"t=353",2.72478010442885,2.43536749836784,2.48240608187521,2.65485082547952
"t=354",2.40788075189496,2.56013883984913,2.6712382184387,2.70711904805621
"t=355",2.55092067936791,2.65407135921471,2.66208621671795,3.14781688169286
"t=356",2.58077692248937,2.64435222469806,3.18657460951357,3.09984592949179
"t=357",2.66586944461377,3.16534038355309,3.0734230641082,2.90538609632262
"t=358",3.11266004921692,3.03157904996461,2.82672062615708,3.50865579364326
"t=359",2.89597783343602,2.7927260112924,3.42864143925469,3.73520536002136
"t=360",2.77759784906337,3.37904349583014,3.71600918882182,3.74185204671734
"t=361",3.43727370307704,3.78343138883256,3.84972340161702,NA
"t=362",3.60250520837964,3.86199007938664,NA,NA
"t=363",3.52440148245746,NA,NA,NA
