"","h1","h2","h3","h4"
"t=351",2.05141257222919,2.77608750856656,2.68356831708836,2.50368536485056
"t=352",2.70646536846438,2.74897700359222,2.5079377182387,2.45809239415521
"t=353",2.72151129856974,2.43845298468797,2.46693261288364,2.64325335945657
"t=354",2.41227448785783,2.54937336535121,2.66025027191756,2.70149530789517
"t=355",2.53953470088206,2.64427792192398,2.66084028608781,3.14541913888292
"t=356",2.57343525305665,2.64694274792834,3.16110448034761,3.08309379751163
"t=357",2.66625820305472,3.15082358374503,3.07167121101443,2.89436927352444
"t=358",3.09933036592327,3.0312687576041,2.81837883102094,3.52438119576805
"t=359",2.89309068803049,2.79267442711999,3.46244871685915,3.78546552303674
"t=360",2.77501792487524,3.4115729457768,3.74497833831282,3.75085330543379
"t=361",3.46323415982257,3.8298411061185,3.91237648101433,NA
"t=362",3.6333796947021,3.90200000363035,NA,NA
"t=363",3.51354659615472,NA,NA,NA
