"","h1","h2","h3","h4"
"t=340",2.53131625881324,2.11251371707564,1.6404485055154,1.70517459609165
"t=341",1.94117635103014,1.63879922573695,1.72847686884229,1.48253840107555
"t=342",1.71320774310438,1.70931670099658,1.47832369435948,1.83389103476363
"t=343",1.71081207223185,1.46113595407882,1.83338045498208,1.81605913795397
"t=344",1.44939742698666,1.79572730410105,1.81626652432481,1.59637540087185
"t=345",1.84037746250273,1.82233788829072,1.59138570632815,1.91683523450449
"t=346",1.75144703135401,1.60151900846858,1.91868339319916,1.85681726752521
"t=347",1.61031814149023,1.93033562600836,1.8610449650253,2.23943651591837
"t=348",1.85605184171069,1.85629731426534,2.25374196856258,2.11328174846527
"t=349",1.82539541868126,2.23333375866061,2.10618154956148,2.76752096661517
"t=350",2.19461759792754,2.10264720129935,2.77202315406738,2.78935251360985
"t=351",2.06153215648578,2.75241825455258,2.76312417378835,2.52222740505451
"t=352",2.71069278893057,2.80458002751243,2.5180717995853,2.45202511786355
"t=353",2.70245547229293,2.46678240717761,2.47255669217639,2.67007510428379
"t=354",2.44122788987802,2.49654489355813,2.67905868992225,2.7143176768462
"t=355",2.48142663979051,2.66119985486563,2.69433613860234,3.2042068542108
"t=356",2.60589153673521,2.69306846443435,3.23465576764023,3.1431180659105
"t=357",2.69898064070937,3.21812881798735,3.13071006622926,2.92904966713643
"t=358",3.14331861124378,3.09227335087705,2.90018902734061,3.50219441556755
"t=359",2.93326632496814,2.88081849280353,3.45499747959773,3.71394375916018
"t=360",2.82120686199597,3.43150310138625,3.68830314734946,3.78194510128748
"t=361",3.50609521689559,3.72353648635786,3.80120868105623,NA
"t=362",3.51236268041034,3.72068256735935,NA,NA
"t=363",3.40669790125764,NA,NA,NA
